RaceDate,HorseName,RestDays
2024-02-12,VOLCANIC SPARK,30.0
2024-04-07,VOLCANIC SPARK,55.0
2024-05-01,VOLCANIC SPARK,24.0
2024-05-19,VOLCANIC SPARK,18.0
2024-06-23,VOLCANIC SPARK,35.0
2024-07-14,VOLCANIC SPARK,21.0
2024-09-28,VOLCANIC SPARK,76.0
2024-10-27,VOLCANIC SPARK,29.0
2024-11-09,VOLCANIC SPARK,13.0
2025-01-01,VOLCANIC SPARK,53.0
2025-01-05,VON BAER,999.0
2022-11-12,VOYAGE BUBBLE,999.0
2022-12-11,VOYAGE BUBBLE,29.0
2023-01-15,VOYAGE BUBBLE,35.0
2023-01-29,VOYAGE BUBBLE,14.0
2023-02-26,VOYAGE BUBBLE,28.0
2023-03-19,VOYAGE BUBBLE,21.0
2023-11-19,VOYAGE BUBBLE,245.0
2023-12-10,VOYAGE BUBBLE,21.0
2024-01-21,VOYAGE BUBBLE,42.0
2024-02-25,VOYAGE BUBBLE,35.0
2024-04-28,VOYAGE BUBBLE,63.0
2024-10-13,VOYAGE BUBBLE,168.0
2024-11-17,VOYAGE BUBBLE,35.0
2024-12-08,VOYAGE BUBBLE,21.0
